50|0.000000000000000|73
100|0.000000000000000|272
500|0.000000000000000|2100
1000|0.000000000000000|3694
5000|0.001002000000000|12127
10000|0.001001000000000|35664
50000|0.001999000000000|96682
100000|0.009000000000000|463044
500000|0.022995000000000|936164
1000000|0.094000000000000|3597802
5000000|0.064003000000000|5443674
10000000|0.089000000000000|10653498
